sno,Date_Full,Station_City,Station_State,Data_Temperature_Avg_Temp,Data_Temperature_Max_Temp,Data_Temperature_Min_Temp
3281,13/03/2016,Shreveport,Louisiana,66,73,59
3282,13/03/2016,Slidell,Louisiana,69,75,62
3283,13/03/2016,Bangor,Maine,40,50,29
3284,13/03/2016,Caribou,Maine,30,39,20
3285,13/03/2016,Portland,Maine,44,54,33
3286,13/03/2016,Baltimore,Maryland,57,69,44
3287,13/03/2016,Salisbury,Maryland,56,68,44
3288,13/03/2016,Boston,Massachusetts,49,59,39
3289,13/03/2016,Milton,Massachusetts,60,60,60
3290,13/03/2016,Worcester,Massachusetts,48,59,37
3291,13/03/2016,Alpena,Michigan,42,52,32
3292,13/03/2016,Detroit,Michigan,51,60,41
3293,13/03/2016,Flint,Michigan,53,62,43
3294,13/03/2016,Grand Rapids,Michigan,50,59,41
3295,13/03/2016,Houghton Lake,Michigan,45,55,34
3296,13/03/2016,Lansing,Michigan,50,59,41
3297,13/03/2016,Marquette,Michigan,38,49,27
3298,13/03/2016,Muskegon,Michigan,49,56,41
3299,13/03/2016,Sault Ste Marie,Michigan,39,45,32
3300,13/03/2016,Duluth,Minnesota,39,47,31
3301,13/03/2016,International Falls,Minnesota,38,48,28
3302,13/03/2016,Minneapolis,Minnesota,49,59,39
3303,13/03/2016,Rochester,Minnesota,47,56,37
3304,13/03/2016,St Cloud,Minnesota,45,56,33
3305,13/03/2016,Greenville,Mississippi,65,71,58
3306,13/03/2016,Greenwood,Mississippi,67,74,59
3307,13/03/2016,Gulfport,Mississippi,67,73,62
3308,13/03/2016,Hattiesburg,Mississippi,67,75,59
3309,13/03/2016,Jackson,Mississippi,67,73,59
3310,13/03/2016,Meridian,Mississippi,65,74,56
3311,13/03/2016,Tupelo,Mississippi,66,73,58
3312,13/03/2016,Cape Girardeau,Missouri,59,64,53
3313,13/03/2016,Columbia,Missouri,57,64,50
3314,13/03/2016,Kansas City,Missouri,57,64,49
3315,13/03/2016,Rolla/Vichy,Missouri,56,63,49
3316,13/03/2016,Springfield,Missouri,57,64,49
3317,13/03/2016,St Joseph,Missouri,55,66,44
3318,13/03/2016,St Louis,Missouri,59,66,52
3319,13/03/2016,Billings,Montana,47,60,34
3320,13/03/2016,Butte,Montana,36,46,26
3321,13/03/2016,Cut Bank,Montana,40,53,26
3322,13/03/2016,Dillon,Montana,39,49,28
3323,13/03/2016,Glasgow,Montana,47,59,34
3324,13/03/2016,Great Falls,Montana,43,56,30
3325,13/03/2016,Havre,Montana,44,59,28
3326,13/03/2016,Helena,Montana,42,54,29
3327,13/03/2016,Kalispell,Montana,39,49,27
3328,13/03/2016,Miles City,Montana,48,62,34
3329,13/03/2016,Missoula,Montana,42,54,30
3330,13/03/2016,Grand Island,Nebraska,52,66,38
3331,13/03/2016,Lincoln,Nebraska,53,67,39
3332,13/03/2016,Norfolk,Nebraska,52,67,37
3333,13/03/2016,North Platte,Nebraska,50,68,30
3334,13/03/2016,Omaha,Nebraska,55,66,43
3335,13/03/2016,Scottsbluff,Nebraska,48,65,30
3336,13/03/2016,Sidney,Nebraska,46,65,27
3337,13/03/2016,Valentine,Nebraska,49,67,30
3338,13/03/2016,Ely,Nevada,40,52,27
3339,13/03/2016,Eureka,Nevada,42,54,29
3340,13/03/2016,Las Vegas,Nevada,61,72,49
3341,13/03/2016,Mercury,Nevada,51,64,37
3342,13/03/2016,Reno,Nevada,46,55,37
3343,13/03/2016,Winnemucca,Nevada,45,55,34
3344,13/03/2016,Concord,New Hampshire,47,61,33
3345,13/03/2016,Atlantic City,New Jersey,54,68,40
3346,13/03/2016,Newark,New Jersey,56,68,44
3347,13/03/2016,Albuquerque,New Mexico,50,63,35
3348,13/03/2016,Clayton,New Mexico,51,66,35
3349,13/03/2016,Roswell,New Mexico,56,73,39
3350,13/03/2016,Albany,New York,50,62,38
3351,13/03/2016,Binghamton,New York,49,60,37
3352,13/03/2016,Buffalo,New York,46,55,36
3353,13/03/2016,Glens Falls,New York,46,56,29
3354,13/03/2016,Islip,New York,50,61,39
3355,13/03/2016,New York,New York,56,66,46
3356,13/03/2016,Rochester,New York,49,60,36
3357,13/03/2016,Syracuse,New York,46,59,32
3358,13/03/2016,Asheville,North Carolina,59,72,46
3359,13/03/2016,Cape Hatteras,North Carolina,62,67,55
3360,13/03/2016,Charlotte,North Carolina,64,77,51
3361,13/03/2016,Greensboro,North Carolina,64,75,53
3362,13/03/2016,Hickory,North Carolina,62,73,50
3363,13/03/2016,Raleigh/Durham,North Carolina,65,76,53
3364,13/03/2016,Wilmington,North Carolina,66,79,53
3365,13/03/2016,Bismarck,North Dakota,45,63,26
3366,13/03/2016,Dickinson,North Dakota,42,58,26
3367,13/03/2016,Fargo,North Dakota,43,53,33
3368,13/03/2016,Grand Forks,North Dakota,40,50,30
3369,13/03/2016,Williston,North Dakota,42,57,27
3370,13/03/2016,Akron,Ohio,51,61,40
3371,13/03/2016,Cleveland,Ohio,51,60,41
3372,13/03/2016,Columbus,Ohio,54,64,44
3373,13/03/2016,Dayton,Ohio,55,64,45
3374,13/03/2016,Mansfield,Ohio,51,60,41
3375,13/03/2016,Toledo,Ohio,51,60,41
3376,13/03/2016,Youngstown/Warren,Ohio,51,60,40
3377,13/03/2016,Gage,Oklahoma,56,70,42
3378,13/03/2016,Oklahoma City,Oklahoma,59,65,51
3379,13/03/2016,Ponca City,Oklahoma,56,67,46
3380,13/03/2016,Tulsa,Oklahoma,59,66,52
3381,13/03/2016,Astoria,Oregon,46,52,40
3382,13/03/2016,Burns,Oregon,39,47,31
3383,13/03/2016,Eugene,Oregon,46,53,38
3384,13/03/2016,Medford,Oregon,48,55,39
3385,13/03/2016,Pendleton,Oregon,45,55,34
3386,13/03/2016,Portland,Oregon,47,52,42
3387,13/03/2016,Redmond,Oregon,38,49,28
3388,13/03/2016,Salem,Oregon,47,54,39
3389,13/03/2016,Allentown,Pennsylvania,53,70,36
3390,13/03/2016,Erie,Pennsylvania,50,60,40
3391,13/03/2016,Harrisburg,Pennsylvania,55,69,41
3392,13/03/2016,Philadelphia,Pennsylvania,58,70,45
3393,13/03/2016,Pittsburgh,Pennsylvania,54,65,43
3394,13/03/2016,Wilkes-Barre/Scranton,Pennsylvania,51,64,38
3395,13/03/2016,Williamsport,Pennsylvania,53,68,38
3396,13/03/2016,San Juan,Puerto Rico,77,82,73
3397,13/03/2016,Providence,Rhode Island,50,62,38
3398,13/03/2016,Anderson,South Carolina,63,76,49
3399,13/03/2016,Charleston,South Carolina,67,79,54
3400,13/03/2016,Columbia,South Carolina,66,80,52
3401,13/03/2016,Greer,South Carolina,64,76,51
3402,13/03/2016,Aberdeen,South Dakota,47,62,32
3403,13/03/2016,Huron,South Dakota,50,64,35
3404,13/03/2016,Pierre,South Dakota,48,63,32
3405,13/03/2016,Rapid City,South Dakota,46,62,30
3406,13/03/2016,Sioux Falls,South Dakota,49,62,36
3407,13/03/2016,Bristol/Jhnsn Cty/Kngsprt,Tennessee,60,75,45
3408,13/03/2016,Chattanooga,Tennessee,63,75,50
3409,13/03/2016,Clarksville,Tennessee,61,69,53
3410,13/03/2016,Crossville,Tennessee,62,69,56
3411,13/03/2016,Knoxville,Tennessee,63,76,49
3412,13/03/2016,Memphis,Tennessee,63,68,57
3413,13/03/2016,Nashville,Tennessee,65,73,56
3414,13/03/2016,Oak Ridge,Tennessee,63,75,51
3415,13/03/2016,Abilene,Texas,60,67,52
3416,13/03/2016,Amarillo,Texas,54,68,39
3417,13/03/2016,Austin/Bergstrom,Texas,68,75,60
3418,13/03/2016,Austin/City,Texas,68,74,60
3419,13/03/2016,Beaumont/Port Arthur,Texas,70,77,63
3420,13/03/2016,Brownsville,Texas,71,80,61
3421,13/03/2016,Childress,Texas,60,71,49
3422,13/03/2016,College Station,Texas,68,75,60
3423,13/03/2016,Corpus Christi,Texas,71,77,64
3424,13/03/2016,Dalhart,Texas,50,70,30
3425,13/03/2016,Dallas,Texas,64,69,58
3426,13/03/2016,Dallas-Fort Worth,Texas,63,68,57
3427,13/03/2016,Del Rio,Texas,66,74,57
3428,13/03/2016,El Paso,Texas,59,71,46
3429,13/03/2016,Fort Worth,Texas,63,68,58
3430,13/03/2016,Galveston,Texas,68,72,64
3431,13/03/2016,Houston,Texas,70,76,63
3432,13/03/2016,Lubbock,Texas,58,71,44
3433,13/03/2016,Midland,Texas,61,73,48
3434,13/03/2016,San Angelo,Texas,61,68,53
3435,13/03/2016,San Antonio,Texas,67,74,59
3436,13/03/2016,Victoria,Texas,69,77,62
3437,13/03/2016,Waco,Texas,64,70,58
3438,13/03/2016,Wichita Falls,Texas,61,68,53
3439,13/03/2016,Salt Lake City,Utah,49,58,40
3440,13/03/2016,Blacksburg,VA,62,73,51
3441,13/03/2016,Burlington,Vermont,43,53,33
3442,13/03/2016,Lynchburg,Virginia,60,72,48
3443,13/03/2016,Norfolk,Virginia,62,74,49
3444,13/03/2016,Richmond,Virginia,60,73,47
3445,13/03/2016,Roanoke,Virginia,62,73,51
3446,13/03/2016,Wallops Island,Virginia,57,67,45
3447,13/03/2016,Washington,Virginia,60,70,48
3448,13/03/2016,Deer Park,Washington,39,48,29
3449,13/03/2016,Ephrata,Washington,41,52,29
3450,13/03/2016,Olympia,Washington,43,51,36
3451,13/03/2016,Quillayute,Washington,45,50,39
3452,13/03/2016,Seattle,Washington,47,54,39
3453,13/03/2016,Spokane,Washington,40,48,33
3454,13/03/2016,Yakima,Washington,43,53,33
3455,13/03/2016,Beckley,West Virginia,59,70,48
3456,13/03/2016,Charleston,West Virginia,58,71,45
3457,13/03/2016,Elkins,West Virginia,52,70,34
3458,13/03/2016,Huntington,West Virginia,59,71,47
3459,13/03/2016,Green Bay,Wisconsin,45,55,35
3460,13/03/2016,La Crosse,Wisconsin,50,61,38
3461,13/03/2016,Madison,Wisconsin,49,59,39
3462,13/03/2016,Milwaukee,Wisconsin,49,57,41
3463,13/03/2016,Casper,Wyoming,42,55,28
3464,13/03/2016,Cheyenne,Wyoming,43,55,30
3465,13/03/2016,Lander,Wyoming,41,54,28
3466,13/03/2016,Rawlins,Wyoming,39,48,29
3467,13/03/2016,Sheridan,Wyoming,45,60,29
3468,20/03/2016,Birmingham,Alabama,61,73,49
3469,20/03/2016,Huntsville,Alabama,59,71,46
3470,20/03/2016,Mobile,Alabama,66,75,57
3471,20/03/2016,Montgomery,Alabama,67,78,55
3472,20/03/2016,Anchorage,Alaska,28,34,21
3473,20/03/2016,Annette,Alaska,41,47,34
3474,20/03/2016,Bethel,Alaska,10,17,3
3475,20/03/2016,Bettles,Alaska,6,16,-4
3476,20/03/2016,Cold Bay,Alaska,30,35,23
3477,20/03/2016,Cordova,Alaska,37,41,32
3478,20/03/2016,Delta Junction/Ft Greely,Alaska,14,20,6
3479,20/03/2016,Fairbanks,Alaska,9,20,-1
3480,20/03/2016,Gulkana,Alaska,24,36,11
3481,20/03/2016,Gustavus,Alaska,60,60,60
3482,20/03/2016,Homer,Alaska,33,39,26
3483,20/03/2016,Iliamna,Alaska,26,35,16
3484,20/03/2016,Juneau,Alaska,39,45,33
3485,20/03/2016,Kenai,Alaska,28,36,19
3486,20/03/2016,Ketchikan,Alaska,42,49,35
3487,20/03/2016,King Salmon,Alaska,22,32,13
3488,20/03/2016,Kodiak,Alaska,38,42,33
3489,20/03/2016,Kotzebue,Alaska,0,10,-10
3490,20/03/2016,Mc Grath,Alaska,5,18,-8
3491,20/03/2016,Nome,Alaska,5,14,-4
3492,20/03/2016,Northway,Alaska,11,24,-1
3493,20/03/2016,Palmer,Alaska,29,36,21
3494,20/03/2016,Puntilla Lake,Alaska,60,60,60
3495,20/03/2016,Shemya,Alaska,60,60,60
3496,20/03/2016,Sitka,Alaska,47,55,39
3497,20/03/2016,Skagway,Alaska,41,47,34
3498,20/03/2016,St Paul Island,Alaska,27,30,24
3499,20/03/2016,Talkeetna,Alaska,23,33,11
3500,20/03/2016,Tanana,Alaska,7,16,-3
3501,20/03/2016,Utqiagvik (Barrow),Alaska,-9,-4,-14
3502,20/03/2016,Wrangell,Alaska,60,60,60
3503,20/03/2016,Yakutat,Alaska,38,45,30
3504,20/03/2016,Douglas Bisbee,Arizona,58,80,36
3505,20/03/2016,Kingman,Arizona,58,77,40
3506,20/03/2016,Phoenix,Arizona,72,87,57
3507,20/03/2016,Tucson,Arizona,67,84,50
3508,20/03/2016,Winslow,Arizona,51,72,30
3509,20/03/2016,Fort Smith,Arkansas,55,68,43
3510,20/03/2016,Harrison,Arkansas,52,63,41
3511,20/03/2016,North Little Rock,Arkansas,58,68,49
3512,20/03/2016,Bakersfield,California,62,76,49
3513,20/03/2016,Bishop,California,55,75,33
3514,20/03/2016,China Lake,California,61,81,42
3515,20/03/2016,Concord,California,59,70,47
3516,20/03/2016,Eureka,California,53,59,45
3517,20/03/2016,Fresno,California,61,73,48
3518,20/03/2016,Hayward,California,59,68,48
3519,20/03/2016,Long Beach,California,64,73,55
3520,20/03/2016,Los Angeles,California,63,68,56
3521,20/03/2016,Red Bluff,California,58,70,46
3522,20/03/2016,Redding,California,59,71,47
3523,20/03/2016,Sacramento,California,58,69,46
3524,20/03/2016,Salinas,California,58,69,47
3525,20/03/2016,San Diego,California,64,70,58
3526,20/03/2016,San Francisco,California,59,66,50
3527,20/03/2016,Sandberg,California,58,67,49
3528,20/03/2016,Santa Barbara,California,61,70,52
3529,20/03/2016,Santa Maria,California,61,71,51
3530,20/03/2016,Stockton,California,58,71,44
3531,20/03/2016,Alamosa,Colorado,36,57,14
3532,20/03/2016,Colorado Springs,Colorado,35,48,23
3533,20/03/2016,Craig,Colorado,32,42,20
3534,20/03/2016,Denver,Colorado,36,45,26
3535,20/03/2016,Grand Junction,Colorado,43,57,29
3536,20/03/2016,Pueblo,Colorado,40,57,22
3537,20/03/2016,Bridgeport,Connecticut,45,52,38
3538,20/03/2016,Windsor Locks,Connecticut,43,52,33
3539,20/03/2016,Newark,DE,48,55,40
3540,20/03/2016,Wilmington,Delaware,48,55,40
3541,20/03/2016,Daytona Beach,Florida,75,84,65
3542,20/03/2016,Fort Lauderdale,Florida,76,84,69
3543,20/03/2016,Gainesville,Florida,72,82,62
3544,20/03/2016,Jacksonville,Florida,72,82,61
3545,20/03/2016,Key West,Florida,78,81,73
3546,20/03/2016,Miami,Florida,79,87,71
3547,20/03/2016,Orlando,Florida,75,85,65
3548,20/03/2016,Pensacola,Florida,67,74,59
3549,20/03/2016,Tallahassee,Florida,71,80,62
3550,20/03/2016,Tampa,Florida,74,79,68
3551,20/03/2016,Vero Beach,Florida,74,84,64
3552,20/03/2016,West Palm Beach,Florida,77,85,69
3553,20/03/2016,Alma,Georgia,69,78,59
3554,20/03/2016,Athens,Georgia,64,78,51
3555,20/03/2016,Atlanta,Georgia,64,75,53
3556,20/03/2016,Augusta,Georgia,66,78,52
3557,20/03/2016,Macon,Georgia,66,79,53
3558,20/03/2016,Savannah,Georgia,70,79,60
3559,20/03/2016,Hilo,Hawaii,74,80,67
3560,20/03/2016,Honolulu,Hawaii,74,81,67
3561,20/03/2016,Kahului,Hawaii,73,80,65
3562,20/03/2016,Kaunakakai,Hawaii,71,77,64
3563,20/03/2016,Lihue,Hawaii,72,78,65
3564,20/03/2016,Boise,Idaho,44,54,34
3565,20/03/2016,Lewiston,Idaho,45,56,34
3566,20/03/2016,Pocatello,Idaho,37,48,26
3567,20/03/2016,Chicago,Illinois,45,52,38
3568,20/03/2016,Moline,Illinois,47,56,38
3569,20/03/2016,Peoria,Illinois,48,57,40
3570,20/03/2016,Quincy,Illinois,48,58,39
3571,20/03/2016,Rockford,Illinois,45,52,38
3572,20/03/2016,Springfield,Illinois,51,60,42
3573,20/03/2016,Evansville,Indiana,53,62,42
3574,20/03/2016,Fort Wayne,Indiana,45,54,37
3575,20/03/2016,Indianapolis,Indiana,51,59,42
3576,20/03/2016,South Bend,Indiana,42,51,33
3577,20/03/2016,Cedar Rapids,Iowa,44,54,35
3578,20/03/2016,Des Moines,Iowa,47,55,38
3579,20/03/2016,Dubuque,Iowa,41,49,33
3580,20/03/2016,Sioux City,Iowa,43,54,32
3581,20/03/2016,Waterloo,Iowa,43,50,35
3582,20/03/2016,Concordia,Kansas,44,56,31
3583,20/03/2016,Dodge City,Kansas,40,56,25
3584,20/03/2016,Goodland,Kansas,38,53,22
3585,20/03/2016,Medicine Lodge,Kansas,45,61,29
3586,20/03/2016,Topeka,Kansas,47,58,35
3587,20/03/2016,Wichita,Kansas,48,61,34
3588,20/03/2016,Covington,Kentucky,52,61,42
3589,20/03/2016,Jackson,Kentucky,56,66,45
3590,20/03/2016,Lexington,Kentucky,54,64,43
3591,20/03/2016,Louisville,Kentucky,57,67,48
3592,20/03/2016,Paducah,Kentucky,53,64,42
3593,20/03/2016,Baton Rouge,Louisiana,66,75,57
3594,20/03/2016,Lake Charles,Louisiana,67,75,59
3595,20/03/2016,New Orleans,Louisiana,70,77,61
3596,20/03/2016,Shreveport,Louisiana,62,72,52
3597,20/03/2016,Slidell,Louisiana,67,76,58
3598,20/03/2016,Bangor,Maine,34,41,26
3599,20/03/2016,Caribou,Maine,25,33,17
3600,20/03/2016,Portland,Maine,38,45,31
3601,20/03/2016,Baltimore,Maryland,49,58,40
3602,20/03/2016,Salisbury,Maryland,50,59,39
3603,20/03/2016,Boston,Massachusetts,42,47,36
3604,20/03/2016,Milton,Massachusetts,60,60,60
3605,20/03/2016,Worcester,Massachusetts,39,46,31
3606,20/03/2016,Alpena,Michigan,35,42,27
3607,20/03/2016,Detroit,Michigan,45,53,36
3608,20/03/2016,Flint,Michigan,44,50,36
3609,20/03/2016,Grand Rapids,Michigan,42,49,34
3610,20/03/2016,Houghton Lake,Michigan,37,45,29
3611,20/03/2016,Lansing,Michigan,42,49,34
3612,20/03/2016,Marquette,Michigan,30,38,22
3613,20/03/2016,Muskegon,Michigan,41,48,33
3614,20/03/2016,Sault Ste Marie,Michigan,34,40,27
3615,20/03/2016,Duluth,Minnesota,31,36,26
3616,20/03/2016,International Falls,Minnesota,29,39,18
3617,20/03/2016,Minneapolis,Minnesota,41,46,35
3618,20/03/2016,Rochester,Minnesota,40,45,34
3619,20/03/2016,St Cloud,Minnesota,38,43,32
3620,20/03/2016,Greenville,Mississippi,60,68,52
3621,20/03/2016,Greenwood,Mississippi,60,71,49
3622,20/03/2016,Gulfport,Mississippi,66,74,58
3623,20/03/2016,Hattiesburg,Mississippi,65,75,55
3624,20/03/2016,Jackson,Mississippi,62,73,51
3625,20/03/2016,Meridian,Mississippi,61,72,49
3626,20/03/2016,Tupelo,Mississippi,59,72,46
3627,20/03/2016,Cape Girardeau,Missouri,53,63,42
3628,20/03/2016,Columbia,Missouri,49,59,39
3629,20/03/2016,Kansas City,Missouri,47,57,35
3630,20/03/2016,Rolla/Vichy,Missouri,48,59,37
3631,20/03/2016,Springfield,Missouri,50,61,38
3632,20/03/2016,St Joseph,Missouri,45,57,33
3633,20/03/2016,St Louis,Missouri,54,62,45
3634,20/03/2016,Billings,Montana,36,49,24
3635,20/03/2016,Butte,Montana,27,39,15
3636,20/03/2016,Cut Bank,Montana,34,47,20
3637,20/03/2016,Dillon,Montana,32,43,19
3638,20/03/2016,Glasgow,Montana,34,44,22
3639,20/03/2016,Great Falls,Montana,35,49,20
3640,20/03/2016,Havre,Montana,34,48,20
3641,20/03/2016,Helena,Montana,36,48,24
3642,20/03/2016,Kalispell,Montana,35,46,23
3643,20/03/2016,Miles City,Montana,36,47,24
3644,20/03/2016,Missoula,Montana,36,47,25
3645,20/03/2016,Grand Island,Nebraska,41,54,27
3646,20/03/2016,Lincoln,Nebraska,45,56,32
3647,20/03/2016,Norfolk,Nebraska,41,52,29
3648,20/03/2016,North Platte,Nebraska,34,52,17
3649,20/03/2016,Omaha,Nebraska,46,56,35
3650,20/03/2016,Scottsbluff,Nebraska,36,51,20
3651,20/03/2016,Sidney,Nebraska,33,50,16
3652,20/03/2016,Valentine,Nebraska,35,51,18
3653,20/03/2016,Ely,Nevada,40,58,21
3654,20/03/2016,Eureka,Nevada,42,59,24
3655,20/03/2016,Las Vegas,Nevada,67,79,54
3656,20/03/2016,Mercury,Nevada,59,75,42
3657,20/03/2016,Reno,Nevada,50,66,34
3658,20/03/2016,Winnemucca,Nevada,43,60,26
3659,20/03/2016,Concord,New Hampshire,40,49,29
3660,20/03/2016,Atlantic City,New Jersey,47,55,39
3661,20/03/2016,Newark,New Jersey,48,56,40
3662,20/03/2016,Albuquerque,New Mexico,51,66,35
3663,20/03/2016,Clayton,New Mexico,41,56,26
3664,20/03/2016,Roswell,New Mexico,52,70,37
3665,20/03/2016,Albany,New York,43,52,34
3666,20/03/2016,Binghamton,New York,39,46,31
3667,20/03/2016,Buffalo,New York,41,48,33
3668,20/03/2016,Glens Falls,New York,39,48,30
3669,20/03/2016,Islip,New York,46,53,38
3670,20/03/2016,New York,New York,48,54,41
3671,20/03/2016,Rochester,New York,41,48,34
3672,20/03/2016,Syracuse,New York,40,48,31
3673,20/03/2016,Asheville,North Carolina,56,69,43
3674,20/03/2016,Cape Hatteras,North Carolina,60,67,53
3675,20/03/2016,Charlotte,North Carolina,61,73,49
3676,20/03/2016,Greensboro,North Carolina,59,69,49
3677,20/03/2016,Hickory,North Carolina,59,70,47
3678,20/03/2016,Raleigh/Durham,North Carolina,60,70,49
3679,20/03/2016,Wilmington,North Carolina,65,75,55
3680,20/03/2016,Bismarck,North Dakota,36,47,24
3681,20/03/2016,Dickinson,North Dakota,31,43,19
3682,20/03/2016,Fargo,North Dakota,38,45,30
3683,20/03/2016,Grand Forks,North Dakota,37,44,29
3684,20/03/2016,Williston,North Dakota,32,44,21
3685,20/03/2016,Akron,Ohio,46,54,38
3686,20/03/2016,Cleveland,Ohio,46,52,40
3687,20/03/2016,Columbus,Ohio,50,58,42
3688,20/03/2016,Dayton,Ohio,49,58,40
3689,20/03/2016,Mansfield,Ohio,46,52,39
3690,20/03/2016,Toledo,Ohio,43,53,36
3691,20/03/2016,Youngstown/Warren,Ohio,46,54,38
3692,20/03/2016,Gage,Oklahoma,45,63,27
3693,20/03/2016,Oklahoma City,Oklahoma,52,65,38
3694,20/03/2016,Ponca City,Oklahoma,49,63,33
3695,20/03/2016,Tulsa,Oklahoma,53,66,40
3696,20/03/2016,Astoria,Oregon,49,56,41
3697,20/03/2016,Burns,Oregon,40,51,28
3698,20/03/2016,Eugene,Oregon,49,58,41
3699,20/03/2016,Medford,Oregon,53,64,41
3700,20/03/2016,Pendleton,Oregon,43,54,32
3701,20/03/2016,Portland,Oregon,50,57,42
3702,20/03/2016,Redmond,Oregon,40,53,27
3703,20/03/2016,Salem,Oregon,49,58,40
3704,20/03/2016,Allentown,Pennsylvania,45,54,36
3705,20/03/2016,Erie,Pennsylvania,44,50,37
3706,20/03/2016,Harrisburg,Pennsylvania,47,55,38
3707,20/03/2016,Philadelphia,Pennsylvania,49,55,42
3708,20/03/2016,Pittsburgh,Pennsylvania,49,56,41
3709,20/03/2016,Wilkes-Barre/Scranton,Pennsylvania,44,52,36
3710,20/03/2016,Williamsport,Pennsylvania,45,53,36
3711,20/03/2016,San Juan,Puerto Rico,79,84,72
3712,20/03/2016,Providence,Rhode Island,44,51,36
3713,20/03/2016,Anderson,South Carolina,62,75,49
3714,20/03/2016,Charleston,South Carolina,69,79,60
3715,20/03/2016,Columbia,South Carolina,66,78,54
3716,20/03/2016,Greer,South Carolina,62,74,50
3717,20/03/2016,Aberdeen,South Dakota,39,49,29
3718,20/03/2016,Huron,South Dakota,39,49,28
3719,20/03/2016,Pierre,South Dakota,39,51,26
3720,20/03/2016,Rapid City,South Dakota,34,49,19
3721,20/03/2016,Sioux Falls,South Dakota,39,49,29
3722,20/03/2016,Bristol/Jhnsn Cty/Kngsprt,Tennessee,54,66,42
3723,20/03/2016,Chattanooga,Tennessee,60,72,47
3724,20/03/2016,Clarksville,Tennessee,53,65,42
3725,20/03/2016,Crossville,Tennessee,54,65,43
3726,20/03/2016,Knoxville,Tennessee,57,69,45
3727,20/03/2016,Memphis,Tennessee,59,68,49
3728,20/03/2016,Nashville,Tennessee,57,69,45
3729,20/03/2016,Oak Ridge,Tennessee,57,69,44
3730,20/03/2016,Abilene,Texas,56,68,43
3731,20/03/2016,Amarillo,Texas,47,63,31
3732,20/03/2016,Austin/Bergstrom,Texas,64,76,51
3733,20/03/2016,Austin/City,Texas,67,78,56
3734,20/03/2016,Beaumont/Port Arthur,Texas,69,77,60
3735,20/03/2016,Brownsville,Texas,73,80,66
3736,20/03/2016,Childress,Texas,53,68,38
3737,20/03/2016,College Station,Texas,66,76,55
3738,20/03/2016,Corpus Christi,Texas,71,78,63
3739,20/03/2016,Dalhart,Texas,44,61,27
3740,20/03/2016,Dallas,Texas,61,71,50
3741,20/03/2016,Dallas-Fort Worth,Texas,60,71,49
3742,20/03/2016,Del Rio,Texas,66,80,53
3743,20/03/2016,El Paso,Texas,61,75,47
3744,20/03/2016,Fort Worth,Texas,60,71,49
3745,20/03/2016,Galveston,Texas,69,73,64
3746,20/03/2016,Houston,Texas,70,78,61
3747,20/03/2016,Lubbock,Texas,53,69,37
3748,20/03/2016,Midland,Texas,57,72,42
3749,20/03/2016,San Angelo,Texas,60,74,44
3750,20/03/2016,San Antonio,Texas,67,78,55
3751,20/03/2016,Victoria,Texas,68,77,59
3752,20/03/2016,Waco,Texas,61,74,48
3753,20/03/2016,Wichita Falls,Texas,54,67,40
3754,20/03/2016,Salt Lake City,Utah,43,54,33
3755,20/03/2016,Blacksburg,VA,55,65,45
3756,20/03/2016,Burlington,Vermont,38,46,29
3757,20/03/2016,Lynchburg,Virginia,53,63,41
3758,20/03/2016,Norfolk,Virginia,57,66,47
3759,20/03/2016,Richmond,Virginia,54,64,43
3760,20/03/2016,Roanoke,Virginia,55,65,45
3761,20/03/2016,Wallops Island,Virginia,52,61,43
3762,20/03/2016,Washington,Virginia,53,61,45
3763,20/03/2016,Deer Park,Washington,40,51,28
3764,20/03/2016,Ephrata,Washington,43,55,32
3765,20/03/2016,Olympia,Washington,44,54,35
3766,20/03/2016,Quillayute,Washington,46,55,36
3767,20/03/2016,Seattle,Washington,48,55,42
3768,20/03/2016,Spokane,Washington,41,50,32
